time_s,body,x_m,y_m,vx_m_s,vy_m_s,speed_m_s,radius_from_central_m,kinetic_J,potential_J,total_energy_J,angular_momentum_kg_m2_s
2880.0,FallingPlanet,15441802605.89031,41965.42323833272,-21714.64910541073,14.571327486144659,21714.653994358272,14899721297.931778,2.22767113040465e+35,-4.96338313938242e+35,-2.7357120089777703e+35,1.6471324022418048e+43
2880.0,OuterGiant,-567929825654.6321,-43962866.487797916,1.24278130517188,-15264.884166394606,15264.884216984748,568471908665.7753,2.22767113040465e+35,-4.96338313938242e+35,-2.7357120089777703e+35,1.6471324022418048e+43
3240.0,Sun,542081331.1009171,47211.10112711207,0.06453736633030305,14.571327471269637,14.571470390685699,0.0,2.227951762113695e+35,-4.96366377032223e+35,-2.7357120082085352e+35,1.6471324022418048e+43
3240.0,FallingPlanet,15433946593.62736,47211.10113152521,-21929.977030324273,14.571327475403798,21929.981871267806,14891865262.526442,2.227951762113695e+35,-4.96366377032223e+35,-2.7357120082085352e+35,1.6471324022418048e+43
3240.0,OuterGiant,-567929825180.6185,-49458224.78563994,1.3906276143809502,-15264.884154234685,15264.88421757762,568471908667.3125,2.227951762113695e+35,-4.96366377032223e+35,-2.7357120082085352e+35,1.6471324022418048e+43
3600.0,Sun,542081354.4254365,52456.7790145569,0.06504364208792592,14.571327458296615,14.571472628814321,0.0,2.22823546502191e+35,-4.96394747245079e+35,-2.73571200742888e+35,1.647132402241805e+43
3600.0,FallingPlanet,15426013022.428476,52456.77902062346,-22145.533386515115,14.571327463398806,22145.538180338714,14883931668.00304,2.22823546502191e+35,-4.96394747245079e+35,-2.73571200742888e+35,1.647132402241805e+43
3600.0,OuterGiant,-567929824653.3802,-54953583.07884689,1.5384739234760043,-15264.884140644186,15264.884218171863,568471908669.0316,2.22823546502191e+35,-4.96394747245079e+35,-2.73571200742888e+35,1.647132402241805e+43
3960.0,Sun,542081377.9323394,57702.45689708564,0.06555061177163313,14.571327443958012,14.57147488628888,0.0,2.2285222514428508e+35,-4.964234258081554e+35,-2.7357120066387033e+35,1.6471324022418053e+43
3960.0,FallingPlanet,15418001809.589067,57702.45690517235,-22361.320788377277,14.57132745012957,22361.325535940337,14875920431.656729,2.2285222514428508e+35,-4.964234258081554e+35,-2.7357120066387033e+35,1.6471324022418053e+43
3960.0,OuterGiant,-567929824072.9174,-60448941.36690375,1.6863202324432178,-15264.884125623108,15264.884218767475,568471908670.9332,2.2285222514428508e+35,-4.964234258081554e+35,-2.7357120066387033e+35,1.6471324022418053e+43
4320.0,Sun,542081401.621877,62948.13477420668,0.06605828327575593,14.571327428253827,14.571477163217587,0.0,2.2288121338532868e+35,-4.964524139691192e+35,-2.735712005837905e+35,1.647132402241805e+43
4320.0,FallingPlanet,15409912871.460844,62948.13478471674,-22577.341864358343,14.571327435595972,22577.346566496497,14867831469.838966,2.2288121338532868e+35,-4.964524139691192e+35,-2.735712005837905e+35,1.647132402241805e+43
